label	text_a
1	本次课程采用不同以往的传统课堂形式，采用线上线下的方式。让同学们更好的参与进来，对知识点能做到课前线上预习，线下课堂中听老师讲解，课后线上还能复习。木结构建筑工程学让我们进一步的对木结构建筑有了更全面的了解，融会贯通，讲所学知识运用到生活当中去。
0	有优劣吧，
0	没有一点中文吗
0	有的手机不能做题
1	授课方式相对简明易懂
1	挺有意思的
0	可适当增加翻译
1	好非常好啊，有用
1	非常好用！！
1	很好，课堂很精彩
0	jsqq20001204
1	课程很好，受益匪浅。
1	讲解清晰，重点突出。
1	老师讲的很好，很形象
0	教学成果卓越
0	只有我打不开视频嘛QAQ
1	课程内容讲解到位，例子给的很详尽，容易理解
1	还行，很有帮助
1	老师上课很认真负责，课件准备的非常充分，机械制造理论知识非常全面
0	还可以吧勉勉强强
1	老师以真实形象的例子讲述知识点让我们印象深刻，更容易理解创新创业的重要性。
0	henhao
0	还不错，在宏观经济学基础上的课程，不过感觉自己不够努力，宏观经济学部分听起来熟悉但是已经忘了很多，需要努力背背。
1	学习让人快乐
1	老师讲的课很棒
1	木材讲解内容丰富
1	内容讲解直观，易懂，很好
1	课程质量高，教学细致
1	老师非常美
1	ppt上的内容精炼完善，有助于我们把握重点，老师讲课视频很细致，问答环节更有助于我们解决疑惑，反思总结提高
0	女性的传统服饰，是最为当今世人所认可和推崇的中国服饰之代表之一，是中国灿烂辉煌的传统服饰的代表作之一。柔软的丝缎，镶边的立领，精致的盘扣。绾起的青丝，恬静的容颜。单是那些形容旗袍颜色的词，入眼早已是流光溢彩。早就听闻张爱玲笔下穿旗袍的女子，旗袍在她笔下更是流泻着冷艳香凝。通过这一次的课程，让我实实在在的了解到了旗袍的魅力，这对我以后的艺术道路也有不少的帮助。
0	66666
1	让我对篮球有了更加深刻的认识
0	老师 不知道为什么进不去
1	好好好好好
0	不够详细和完整，
0	开心快乐啊
0	zhongguomuke177
0	考试时间根本没有通知，也没有提前通知，错过考试
1	课程内容紧凑，非常充实！
0	有点遗憾，非线性系统没有讲相平面分析法
1	非常满意阿萨
0	政策法规讲解全面、易懂。
0	nice。
1	可可可可可
1	老师讲的很棒，点赞点赞点赞
0	Nice ice ice
0	答题系统呆板，缺乏灵活性
1	老师讲的很细致 受益匪浅
0	te bie man ying
1	啊啊哈哈好
0	fffffff
1	收获很大！
1	挺好的啥都有
1	课程内容很细致
1	感觉还可以
1	老师讲的，视频内容都很好
1	学到了很多以前没学过的知识
0	very good
1	感谢老师们！
1	课程内容丰富
1	很好，非常好
0	没有测试提醒，老是忘了做了
1	宋老师知道的好多，让我知道了许多排舞的知识，棒！
1	内容精简凝练 重点突出
1	内容充实，主题明确，加上疫情的原因，我们可以借助平台更好的学习，可以根据自己的学习情况加以复习
1	受益匪浅，谢谢老师开这门课。
0	第二章，第四章的内容讲的太少了
1	领略到大好河山，心旷神怡
0	12345
0	疯了疯了疯了
1	讲解清楚。全面。
0	gwx520hzx@
1	可以，很多动作很有用。
1	不错学到不少
0	不应该把线上课程作为强制参加，应仅作为线下课程的补充
0	dwkopfwefp
1	课程很丰富，很值得学习
1	学习到了大学生关于创业的相关知识
1	哈哈哈哈哈哈
0	两个字，专业！
1	很棒，能学到很多专业知识
1	老师们讲解生动形象，通俗易懂，对充实和丰富自己的专业知识有很大的帮助。
1	课程很棒，老师很认真，讲解的非常详细。
0	要是有字幕就更好了
1	各方面都挺好的！我个人觉得它可以当学校其他网课的标杆了
0	66666
1	在这门课程中学习到了许多新的知识，老师讲解的很详细，受益匪浅！
0	手机端很多东西都不能做 老师答疑区也没有老师回答
0	6.67E+11
1	好好好好好
1	老师讲课深入浅出，能学到好多知识
1	好好好好好好好
0	尽快回来看
0	66666
0	啊这……看课程也不算分，反而是讨论算分，我也不知道，就不及格了。这玩意儿又不补考，难道我还要重修
0	that is so so 
1	文老师讲的真好
0	。。。。。。。
0	666666
0	Good！
0	中国古代文学作品
1	讲解很细致
1	几位老师将天气学原理这门课讲的十分的生动形象，比自己看着书死记硬背好太多了
0	////....
1	非常有意义的一门课，值得学习
1	老师的讲解非常细腻，我从中得到了很大的提高
0	lyj264020
1	真的非常好
1	讲得挺好的
1	完美无瑕！太棒了
1	让我学习到了海外旗袍的很多有意思的东西，这门课很精彩
0	好吧好吧好吧
0	hhhhhhhh
1	老师讲的真好
1	好好好好好
1	视频讲解通俗易懂
1	我觉得很好
1	讲的非常好，让我一个音乐声能理解小学数学了。
1	挺好的特别有用
0	我觉得还行吧
0	哼哼哼哼哼
1	感谢大家对课程的支持
0	nbnbnbnb
0	1.视频、文本、讲稿相结合，让课程更加丰富。2.每一讲都围绕一个主题展开，让学生从不同的方面对中国古代文学作品有了新的理解。3.内容覆盖面广，能联系古今，结合时代背景，在充分了解诗人的人生经历的同时更好的使学生们理解古代文学作品的内涵和意蕴。
1	非常好的一门课 爱了
1	好非常好。
1	通过本门课程的学习，可以较为深入的了解语言和文化的关系和区别，对提高民族自豪有大的作用。
0	太好了，这个课
0	我觉得讲的不比重点大学的差
0	mmcj200211
1	不错不错不错
1	老师讲的挺详细的
1	有价值课。
0	没有考核提醒
0	本学期的课程有QQ群之类的吗……我第一节课没去教室……
0	一般一般般
1	老师讲的很好
1	晰，讲解也很透彻，并且更多的是引导你去思考，学习“不俗气”的理论知识与实践知识。建议大家有空可以自己听一下感受一下。建议有一点建筑、园林之类的基础的人听，这样会理解的更透彻，当然无基础人士也是可以慢慢听的，只不过可能会停下来查一些名词，进度慢一点。3.6亭子的那一节真的惊艳到我，得到很多启发。后来的规范讲解也让我对建筑规范有了新的认识，学到很多东西。
0	没有成绩显示
1	非常非常棒！
1	教学效果很棒！
1	挺好的哈哈
0	。。。。。
1	课程视频很完美，预习复习都很好用。小建议：作业截止的时间前后互相交错容易记错，互评留的时间也有点短，容易错过。。。
0	Lm08212411
0	。。。。。。
0	发现互评作业那里，看不到其他同学写的回答，虽然我上的是过期课，但是对于互评作业我也认真做了，那遇到了一些问题想看下同学的回答，怎么看不了呢？老师好像也没有公布一些优秀的回答者，并把其优秀的展示出来。这样的作业没有反馈那做了的效果也不行呀，何况还是实践性这么上的作业。感觉这里有待改善。老师上课的其他地方都还挺好的。
1	老师讲课很细致，收获丰富，配合线下课堂的学习，知识掌握得更加牢固了。
1	和同期课程 计信课 蛮搭的哦
0	tinghao
1	我觉得挺不错的
0	希望快点回教室上课吧！
1	讲的非常好，容易理解
0	.。。。。。。。
1	了解了许多关于蚕宝宝的信息，涨姿势了/坏笑
0	。。。。。。
1	上课风趣，可以学很多东西
1	非常喜欢 受益匪浅
0	......
0	66666666
0	.....
1	非常好！！！
0	........
1	好好非常好
1	很好非常好
1	好好好好好
0	123456
0	无无无无无
0	。已经发邮件
0	视频全面详细，但是课后的作业答案在视频中比较难找
1	再接再厉。
1	很好，能学到好多东西。
0	入团队吗？老师您好，请问，淋巴系统和表皮系统有什么关联吗?老师上午好，手的外侧中包含桡骨和尺骨吗？视网膜的内层和外层有什么功能？老师，在屈踝关节附近肌肉群有哪些，作用如何？老师，胸椎和肋骨是通过什么相关节的？人体解剖课不是医学专业的是否也可以来听听？老师好，骨膜在骨质外面，它怎么能使骨质里面的髓腔加大呢？老师， 是不是骨松质都在内外板之内？ 
0	书上内容总有不能前后衔接的地方
1	老师讲解的很认真，很细致，也学习到了许多有关于数学的知识。
1	懂了很多知识 感觉很实用
0	教师口语是我们成为老师前的必修课之一，是通向教师之路的铺路砖，学了这门课让我受益匪浅，也让我明白了会说话的重要性。
1	比较实用和有益
1	ps方面的知识非常详尽，比自学的效率高很多，题目也出的非常好
1	每一份课件与视频老师都准备的很精美，很细致，整套教材学下来，第一明显的感觉就是自己的知识面被拓宽了，了解到了很多以前没有接触过的关于竹木结构方面的知识，我个人感觉很棒，真的感觉到了老师的用心，所以这里给了五星，好评！！！
1	课程内容非常丰富，可以学到很多东西
0	收获很多，但是作业有点多
0	授课方式新颖，作业布置及时，能跟得上节奏
1	感觉ppt内容丰富 知识点清晰
1	这个课很好
1	课程内容丰富多样，授课方式幽默、趣味十足。
1	好好好，不错的
1	收获非常大
0	有点晦涩难懂
1	讲的细致，以英语的方式介绍中国，在感受中国历史悠久风景的同时搞定了英语！
1	！作为课程组老师，感谢大家选择或访问本课程，作为一门介绍电子商务创业工具软件的MOOC，是课程组老师多年来在教学中的一些积累和总结，一方面限于能力有限、教学任务繁重，另一方面，电子商务发展也是日新月异，新的技术和工具不断出现。因此课程提供的教学资源会存在和现实脱节问题，这里恳请得到同学们谅解，希望大家评价课程能够酌情考虑，今后我们也会不断调整教学内容，谢谢！
0	评价内容为好
1	很好，学到了很多关于旗袍的知识，让我对旗袍有了一个更加深入的了解，老师讲解很详细，精彩的图片让我领略了旗袍的风范，一节节课程的贯穿，带我们走进了旗袍的世界。
0	开心aaaaaaa
1	很充实，学有所用
0	liutingwan2333
0	好像不简单
0	12345
1	老师非常好，课程非常好.
0	hhhhhh
0	sss\0000
0	Differences?between?the?Chinese?Dream?and?the?American?Dream
1	课程很有趣，能学到很多自身锻炼的技巧和篮球知识。
1	课程很好，收获颇多
0	喜欢老师上课风格，他似乎能够跟学生打成一片，不会太过计较，也许这就是我们喜欢的因为，但是原则问题不会让步。
0	11111
0	爱课程上已经有多套45分钟一节160+课时的完全录像，在这里希望看到的是10分钟一节，还每个定理都详尽证明的高水准微课模式
0	还可以吧！
1	老师很认真
1	很有意思的一门课，让我了解到了我们国家的海派旗袍的文化。
0	777777
0	12345
0	教学视频录制的很用心，题目新颖，very good！！！
0	视频太短了
0	有点不尽人意，评分规则不清晰
1	非常的不错
0	6.67E+21
0	第一，教学目标明确，完成任务好第二，教学内容充实，正确，抓住重难点和关键第三，教学方法适当，教师善启善导第四，上课组织的好，具有教学机智第五，语言表达清晰，具有感染力第六，师生积极性高，配合默契
